age_group,year,a,s1,s2,t,deaths,population
60,2012,13,2,102,10,0,25
65,2012,14,2,102,10,0,14
70,2012,15,2,102,10,0,29
75,2012,16,2,102,10,0,14
80,2012,17,2,102,10,0,10
85,2012,18,2,102,10,0,8
0,2013,0,2,102,11,0,8
1,2013,1,2,102,11,0,36
5,2013,2,2,102,11,0,42
10,2013,3,2,102,11,0,33
15,2013,4,2,102,11,0,24
20,2013,5,2,102,11,0,47
25,2013,6,2,102,11,0,64
30,2013,7,2,102,11,0,91
35,2013,8,2,102,11,0,59
40,2013,9,2,102,11,0,52
45,2013,10,2,102,11,0,54
50,2013,11,2,102,11,0,37
55,2013,12,2,102,11,0,39
60,2013,13,2,102,11,0,28
65,2013,14,2,102,11,0,14
70,2013,15,2,102,11,0,25
75,2013,16,2,102,11,0,13
80,2013,17,2,102,11,0,13
85,2013,18,2,102,11,0,8
0,2014,0,2,102,12,0,13
1,2014,1,2,102,12,0,38
5,2014,2,2,102,12,0,39
10,2014,3,2,102,12,0,38
15,2014,4,2,102,12,0,27
20,2014,5,2,102,12,0,38
25,2014,6,2,102,12,0,63
30,2014,7,2,102,12,0,86
35,2014,8,2,102,12,0,70
40,2014,9,2,102,12,0,52
45,2014,10,2,102,12,0,53
50,2014,11,2,102,12,0,42
55,2014,12,2,102,12,0,37
60,2014,13,2,102,12,0,26
65,2014,14,2,102,12,0,20
70,2014,15,2,102,12,0,18
75,2014,16,2,102,12,0,15
80,2014,17,2,102,12,0,8
85,2014,18,2,102,12,0,10
0,2015,0,2,102,13,0,8
1,2015,1,2,102,13,0,43
5,2015,2,2,102,13,0,47
10,2015,3,2,102,13,0,37
15,2015,4,2,102,13,0,27
20,2015,5,2,102,13,0,34
25,2015,6,2,102,13,0,54
30,2015,7,2,102,13,0,84
35,2015,8,2,102,13,0,67
40,2015,9,2,102,13,0,50
45,2015,10,2,102,13,0,56
50,2015,11,2,102,13,0,46
55,2015,12,2,102,13,0,39
60,2015,13,2,102,13,0,28
65,2015,14,2,102,13,0,25
70,2015,15,2,102,13,0,17
75,2015,16,2,102,13,0,16
80,2015,17,2,102,13,0,8
85,2015,18,2,102,13,0,9
0,2016,0,2,102,14,0,12
1,2016,1,2,102,14,0,38
5,2016,2,2,102,14,0,49
10,2016,3,2,102,14,0,42
15,2016,4,2,102,14,0,28
20,2016,5,2,102,14,0,53
25,2016,6,2,102,14,0,50
30,2016,7,2,102,14,0,83
35,2016,8,2,102,14,0,71
40,2016,9,2,102,14,0,45
45,2016,10,2,102,14,0,58
50,2016,11,2,102,14,0,51
55,2016,12,2,102,14,0,36
60,2016,13,2,102,14,0,38
65,2016,14,2,102,14,0,22
70,2016,15,2,102,14,0,17
75,2016,16,2,102,14,0,21
80,2016,17,2,102,14,0,7
85,2016,18,2,102,14,0,9
0,2017,0,2,102,15,0,12
1,2017,1,2,102,15,0,36
5,2017,2,2,102,15,0,53
10,2017,3,2,102,15,0,41
15,2017,4,2,102,15,0,30
20,2017,5,2,102,15,0,47
25,2017,6,2,102,15,0,48
30,2017,7,2,102,15,0,73
35,2017,8,2,102,15,0,72
40,2017,9,2,102,15,0,43
45,2017,10,2,102,15,0,57
50,2017,11,2,102,15,0,56
55,2017,12,2,102,15,0,36
60,2017,13,2,102,15,0,39
65,2017,14,2,102,15,0,24
70,2017,15,2,102,15,0,23
75,2017,16,2,102,15,0,25
80,2017,17,2,102,15,0,7
85,2017,18,2,102,15,0,9
0,2018,0,2,102,16,0,12
1,2018,1,2,102,16,0,33
5,2018,2,2,102,16,0,52
10,2018,3,2,102,16,0,50
15,2018,4,2,102,16,0,23
20,2018,5,2,102,16,0,42
25,2018,6,2,102,16,0,53
30,2018,7,2,102,16,0,70
35,2018,8,2,102,16,0,75
40,2018,9,2,102,16,0,46
45,2018,10,2,102,16,0,52
50,2018,11,2,102,16,0,65
55,2018,12,2,102,16,0,36
60,2018,13,2,102,16,0,36
65,2018,14,2,102,16,0,26
70,2018,15,2,102,16,0,25
75,2018,16,2,102,16,0,22
80,2018,17,2,102,16,0,7
85,2018,18,2,102,16,0,10
0,2019,0,2,102,17,0,10
1,2019,1,2,102,17,1,33
5,2019,2,2,102,17,0,53
10,2019,3,2,102,17,0,52
15,2019,4,2,102,17,0,25
20,2019,5,2,102,17,0,41
25,2019,6,2,102,17,0,45
30,2019,7,2,102,17,0,64
35,2019,8,2,102,17,0,71
40,2019,9,2,102,17,0,48
45,2019,10,2,102,17,0,50
50,2019,11,2,102,17,0,58
55,2019,12,2,102,17,0,42
60,2019,13,2,102,17,0,36
65,2019,14,2,102,17,0,19
70,2019,15,2,102,17,0,30
75,2019,16,2,102,17,0,18
80,2019,17,2,102,17,0,8
85,2019,18,2,102,17,0,7
0,2002,0,1,103,0,0,13
1,2002,1,1,103,0,0,50
5,2002,2,1,103,0,0,61
10,2002,3,1,103,0,0,40
15,2002,4,1,103,0,0,72
20,2002,5,1,103,0,0,67
25,2002,6,1,103,0,0,63
30,2002,7,1,103,0,0,62
35,2002,8,1,103,0,0,54
40,2002,9,1,103,0,0,55
45,2002,10,1,103,0,0,39
50,2002,11,1,103,0,0,44
55,2002,12,1,103,0,0,37
60,2002,13,1,103,0,0,21
65,2002,14,1,103,0,0,38
70,2002,15,1,103,0,0,28
75,2002,16,1,103,0,0,30
80,2002,17,1,103,0,0,13
85,2002,18,1,103,0,0,5
0,2003,0,1,103,1,0,7
1,2003,1,1,103,1,1,43
5,2003,2,1,103,1,1,64
10,2003,3,1,103,1,0,49
15,2003,4,1,103,1,0,70
20,2003,5,1,103,1,0,58
25,2003,6,1,103,1,0,68
30,2003,7,1,103,1,0,41
35,2003,8,1,103,1,0,51
40,2003,9,1,103,1,0,58
45,2003,10,1,103,1,0,36
50,2003,11,1,103,1,0,46
55,2003,12,1,103,1,0,33
60,2003,13,1,103,1,0,24
65,2003,14,1,103,1,0,36
70,2003,15,1,103,1,0,20
75,2003,16,1,103,1,0,22
80,2003,17,1,103,1,0,12
85,2003,18,1,103,1,0,3
0,2004,0,1,103,2,0,8
1,2004,1,1,103,2,0,41
5,2004,2,1,103,2,0,56
10,2004,3,1,103,2,0,45
15,2004,4,1,103,2,0,72
20,2004,5,1,103,2,0,62
25,2004,6,1,103,2,0,69
30,2004,7,1,103,2,0,33
35,2004,8,1,103,2,0,52
40,2004,9,1,103,2,0,59
45,2004,10,1,103,2,0,34
50,2004,11,1,103,2,0,46
55,2004,12,1,103,2,0,30
60,2004,13,1,103,2,0,21
65,2004,14,1,103,2,0,39
70,2004,15,1,103,2,0,20
75,2004,16,1,103,2,0,20
80,2004,17,1,103,2,0,23
85,2004,18,1,103,2,0,6
0,2005,0,1,103,3,0,13
1,2005,1,1,103,3,0,41
5,2005,2,1,103,3,0,61
10,2005,3,1,103,3,0,51
15,2005,4,1,103,3,0,72
20,2005,5,1,103,3,0,62
25,2005,6,1,103,3,0,79
30,2005,7,1,103,3,0,37
35,2005,8,1,103,3,0,47
40,2005,9,1,103,3,0,56
45,2005,10,1,103,3,0,41
50,2005,11,1,103,3,0,48
55,2005,12,1,103,3,0,37
60,2005,13,1,103,3,0,15
65,2005,14,1,103,3,0,35
70,2005,15,1,103,3,0,22
75,2005,16,1,103,3,0,21
80,2005,17,1,103,3,0,28
85,2005,18,1,103,3,0,8
0,2006,0,1,103,4,0,12
1,2006,1,1,103,4,0,44
5,2006,2,1,103,4,0,58
10,2006,3,1,103,4,0,52
15,2006,4,1,103,4,0,72
20,2006,5,1,103,4,0,64
25,2006,6,1,103,4,0,66
30,2006,7,1,103,4,0,43
35,2006,8,1,103,4,0,38
40,2006,9,1,103,4,0,48
45,2006,10,1,103,4,0,50
50,2006,11,1,103,4,0,44
55,2006,12,1,103,4,0,42
60,2006,13,1,103,4,0,13
65,2006,14,1,103,4,0,31
70,2006,15,1,103,4,0,26
75,2006,16,1,103,4,0,18
80,2006,17,1,103,4,0,29
85,2006,18,1,103,4,0,4
0,2007,0,1,103,5,1,14
1,2007,1,1,103,5,1,47
5,2007,2,1,103,5,0,54
10,2007,3,1,103,5,0,60
15,2007,4,1,103,5,0,73
20,2007,5,1,103,5,0,75
25,2007,6,1,103,5,0,67
30,2007,7,1,103,5,0,48
35,2007,8,1,103,5,0,30
40,2007,9,1,103,5,0,46
45,2007,10,1,103,5,0,52
50,2007,11,1,103,5,0,38
55,2007,12,1,103,5,0,40
60,2007,13,1,103,5,0,18
65,2007,14,1,103,5,0,22
70,2007,15,1,103,5,0,24
75,2007,16,1,103,5,0,14
80,2007,17,1,103,5,0,24
85,2007,18,1,103,5,0,6
0,2008,0,1,103,6,0,16
1,2008,1,1,103,6,0,45
5,2008,2,1,103,6,0,59
10,2008,3,1,103,6,0,61
15,2008,4,1,103,6,0,71
20,2008,5,1,103,6,0,74
25,2008,6,1,103,6,0,83
30,2008,7,1,103,6,0,53
35,2008,8,1,103,6,0,49
40,2008,9,1,103,6,0,49
45,2008,10,1,103,6,0,65
50,2008,11,1,103,6,0,33
55,2008,12,1,103,6,0,40
60,2008,13,1,103,6,0,19
65,2008,14,1,103,6,0,26
70,2008,15,1,103,6,0,30
75,2008,16,1,103,6,0,13
80,2008,17,1,103,6,0,15
85,2008,18,1,103,6,0,8
0,2009,0,1,103,7,0,9
1,2009,1,1,103,7,0,54
5,2009,2,1,103,7,0,65
10,2009,3,1,103,7,0,63
15,2009,4,1,103,7,0,63
20,2009,5,1,103,7,0,73
25,2009,6,1,103,7,0,92
30,2009,7,1,103,7,0,64
35,2009,8,1,103,7,0,39
40,2009,9,1,103,7,0,64
45,2009,10,1,103,7,0,72
50,2009,11,1,103,7,0,35
55,2009,12,1,103,7,0,42
60,2009,13,1,103,7,0,16
65,2009,14,1,103,7,0,20
70,2009,15,1,103,7,0,31
75,2009,16,1,103,7,0,11
80,2009,17,1,103,7,0,11
85,2009,18,1,103,7,0,8
0,2010,0,1,103,8,0,14
1,2010,1,1,103,8,0,69
5,2010,2,1,103,8,0,55
10,2010,3,1,103,8,0,61
15,2010,4,1,103,8,0,69
20,2010,5,1,103,8,0,68
25,2010,6,1,103,8,0,94
30,2010,7,1,103,8,0,69
35,2010,8,1,103,8,0,51
40,2010,9,1,103,8,0,57
45,2010,10,1,103,8,0,60
50,2010,11,1,103,8,0,37
55,2010,12,1,103,8,0,48
60,2010,13,1,103,8,0,20
65,2010,14,1,103,8,0,20
70,2010,15,1,103,8,0,33
75,2010,16,1,103,8,0,18
80,2010,17,1,103,8,0,10
85,2010,18,1,103,8,0,10
0,2011,0,1,103,9,0,14
1,2011,1,1,103,9,0,68
5,2011,2,1,103,9,0,70
10,2011,3,1,103,9,0,54
15,2011,4,1,103,9,0,78
20,2011,5,1,103,9,0,71
25,2011,6,1,103,9,0,87
30,2011,7,1,103,9,0,62
35,2011,8,1,103,9,0,65
40,2011,9,1,103,9,0,44
45,2011,10,1,103,9,0,55
50,2011,11,1,103,9,0,41
55,2011,12,1,103,9,0,41
60,2011,13,1,103,9,0,23
65,2011,14,1,103,9,0,18
70,2011,15,1,103,9,0,28
75,2011,16,1,103,9,0,20
80,2011,17,1,103,9,0,6
85,2011,18,1,103,9,0,8
0,2012,0,1,103,10,0,15
1,2012,1,1,103,10,0,68
5,2012,2,1,103,10,1,72
10,2012,3,1,103,10,0,48
15,2012,4,1,103,10,0,73
20,2012,5,1,103,10,0,73
25,2012,6,1,103,10,0,91
30,2012,7,1,103,10,0,62
35,2012,8,1,103,10,0,57
40,2012,9,1,103,10,0,48
45,2012,10,1,103,10,0,52
50,2012,11,1,103,10,0,38
55,2012,12,1,103,10,0,38
60,2012,13,1,103,10,0,24
65,2012,14,1,103,10,0,23
70,2012,15,1,103,10,0,23
75,2012,16,1,103,10,0,19
80,2012,17,1,103,10,0,7
85,2012,18,1,103,10,0,10
0,2013,0,1,103,11,0,15
1,2013,1,1,103,11,0,58
5,2013,2,1,103,11,0,79
10,2013,3,1,103,11,0,45
15,2013,4,1,103,11,0,75
20,2013,5,1,103,11,0,61
25,2013,6,1,103,11,0,90
30,2013,7,1,103,11,0,82
35,2013,8,1,103,11,0,50
40,2013,9,1,103,11,0,52
45,2013,10,1,103,11,0,54
50,2013,11,1,103,11,0,39
55,2013,12,1,103,11,0,35
60,2013,13,1,103,11,0,29
65,2013,14,1,103,11,0,21
70,2013,15,1,103,11,0,25
75,2013,16,1,103,11,0,19
80,2013,17,1,103,11,0,6
85,2013,18,1,103,11,0,7
0,2014,0,1,103,12,0,14
1,2014,1,1,103,12,0,56
5,2014,2,1,103,12,0,86
10,2014,3,1,103,12,0,47
15,2014,4,1,103,12,0,76
20,2014,5,1,103,12,0,64
25,2014,6,1,103,12,0,89
30,2014,7,1,103,12,0,71
35,2014,8,1,103,12,0,55
40,2014,9,1,103,12,0,58
45,2014,10,1,103,12,0,47
50,2014,11,1,103,12,0,48
55,2014,12,1,103,12,0,37
60,2014,13,1,103,12,0,32
65,2014,14,1,103,12,0,18
70,2014,15,1,103,12,0,28
75,2014,16,1,103,12,0,18
80,2014,17,1,103,12,0,5
85,2014,18,1,103,12,0,5
0,2015,0,1,103,13,0,12
1,2015,1,1,103,13,0,68
5,2015,2,1,103,13,0,82
10,2015,3,1,103,13,0,49
15,2015,4,1,103,13,0,74
20,2015,5,1,103,13,0,71
25,2015,6,1,103,13,0,98
30,2015,7,1,103,13,0,90
35,2015,8,1,103,13,0,58
40,2015,9,1,103,13,0,58
45,2015,10,1,103,13,0,52
50,2015,11,1,103,13,0,49
55,2015,12,1,103,13,0,40
60,2015,13,1,103,13,0,31
65,2015,14,1,103,13,0,21
70,2015,15,1,103,13,0,25
75,2015,16,1,103,13,0,16
80,2015,17,1,103,13,0,6
85,2015,18,1,103,13,0,7
0,2016,0,1,103,14,0,20
1,2016,1,1,103,14,0,56
5,2016,2,1,103,14,0,84
10,2016,3,1,103,14,0,54
15,2016,4,1,103,14,0,71
20,2016,5,1,103,14,0,80
25,2016,6,1,103,14,0,112
30,2016,7,1,103,14,0,101
35,2016,8,1,103,14,0,61
40,2016,9,1,103,14,0,53
45,2016,10,1,103,14,0,59
50,2016,11,1,103,14,0,53
55,2016,12,1,103,14,0,45
60,2016,13,1,103,14,0,27
65,2016,14,1,103,14,0,21
70,2016,15,1,103,14,0,21
75,2016,16,1,103,14,0,16
80,2016,17,1,103,14,0,7
85,2016,18,1,103,14,0,9
0,2017,0,1,103,15,0,16
1,2017,1,1,103,15,0,60
5,2017,2,1,103,15,0,75
10,2017,3,1,103,15,0,66
15,2017,4,1,103,15,0,64
20,2017,5,1,103,15,0,78
25,2017,6,1,103,15,0,102
30,2017,7,1,103,15,0,97
35,2017,8,1,103,15,0,66
40,2017,9,1,103,15,0,54
45,2017,10,1,103,15,0,66
50,2017,11,1,103,15,0,57
55,2017,12,1,103,15,0,44
60,2017,13,1,103,15,0,24
65,2017,14,1,103,15,0,19
70,2017,15,1,103,15,0,23
75,2017,16,1,103,15,0,16
80,2017,17,1,103,15,0,6
85,2017,18,1,103,15,0,12
0,2018,0,1,103,16,0,20
1,2018,1,1,103,16,0,51
5,2018,2,1,103,16,0,77
10,2018,3,1,103,16,0,66
15,2018,4,1,103,16,0,59
20,2018,5,1,103,16,0,75
25,2018,6,1,103,16,0,100
30,2018,7,1,103,16,0,96
35,2018,8,1,103,16,0,77
40,2018,9,1,103,16,0,48
45,2018,10,1,103,16,0,73
50,2018,11,1,103,16,0,59
55,2018,12,1,103,16,0,44
60,2018,13,1,103,16,0,22
65,2018,14,1,103,16,0,20
70,2018,15,1,103,16,0,21
75,2018,16,1,103,16,0,17
80,2018,17,1,103,16,0,7
85,2018,18,1,103,16,0,9
0,2019,0,1,103,17,0,11
1,2019,1,1,103,17,0,56
5,2019,2,1,103,17,0,66
10,2019,3,1,103,17,0,69
15,2019,4,1,103,17,0,58
20,2019,5,1,103,17,0,67
25,2019,6,1,103,17,0,95
30,2019,7,1,103,17,0,89
35,2019,8,1,103,17,0,72
40,2019,9,1,103,17,0,49
45,2019,10,1,103,17,0,75
50,2019,11,1,103,17,0,46
55,2019,12,1,103,17,0,52
60,2019,13,1,103,17,0,23
65,2019,14,1,103,17,0,24
70,2019,15,1,103,17,0,19
75,2019,16,1,103,17,0,17
80,2019,17,1,103,17,0,8
85,2019,18,1,103,17,0,10
0,2002,0,2,104,0,0,6
1,2002,1,2,104,0,0,32
5,2002,2,2,104,0,0,56
10,2002,3,2,104,0,0,44
15,2002,4,2,104,0,0,33
20,2002,5,2,104,0,0,71
25,2002,6,2,104,0,0,78
30,2002,7,2,104,0,0,73
35,2002,8,2,104,0,0,76
40,2002,9,2,104,0,0,66
45,2002,10,2,104,0,0,38
50,2002,11,2,104,0,0,31
55,2002,12,2,104,0,0,32
60,2002,13,2,104,0,0,29
65,2002,14,2,104,0,0,38
70,2002,15,2,104,0,0,29
75,2002,16,2,104,0,0,29
80,2002,17,2,104,0,0,8
85,2002,18,2,104,0,0,5
0,2003,0,2,104,1,0,7
1,2003,1,2,104,1,0,39
5,2003,2,2,104,1,0,58
10,2003,3,2,104,1,0,44
15,2003,4,2,104,1,0,39
20,2003,5,2,104,1,0,62
25,2003,6,2,104,1,0,74
30,2003,7,2,104,1,0,76
35,2003,8,2,104,1,0,77
40,2003,9,2,104,1,0,70
45,2003,10,2,104,1,0,38
50,2003,11,2,104,1,0,30
55,2003,12,2,104,1,0,29
60,2003,13,2,104,1,0,34
65,2003,14,2,104,1,0,42
70,2003,15,2,104,1,0,25
75,2003,16,2,104,1,0,20
80,2003,17,2,104,1,0,10
85,2003,18,2,104,1,0,7
0,2004,0,2,104,2,0,5
1,2004,1,2,104,2,0,25
5,2004,2,2,104,2,0,63
10,2004,3,2,104,2,0,34
15,2004,4,2,104,2,0,46
20,2004,5,2,104,2,0,63
25,2004,6,2,104,2,0,77
30,2004,7,2,104,2,0,72
35,2004,8,2,104,2,0,72
40,2004,9,2,104,2,0,70
45,2004,10,2,104,2,0,36
50,2004,11,2,104,2,0,31
55,2004,12,2,104,2,0,33
60,2004,13,2,104,2,0,37
65,2004,14,2,104,2,0,41
70,2004,15,2,104,2,0,18
75,2004,16,2,104,2,0,21
80,2004,17,2,104,2,0,8
85,2004,18,2,104,2,0,8
0,2005,0,2,104,3,0,6
1,2005,1,2,104,3,0,19
5,2005,2,2,104,3,0,66
10,2005,3,2,104,3,0,41
15,2005,4,2,104,3,0,45
20,2005,5,2,104,3,0,73
25,2005,6,2,104,3,0,71
30,2005,7,2,104,3,0,58
35,2005,8,2,104,3,0,60
40,2005,9,2,104,3,0,79
45,2005,10,2,104,3,0,33
50,2005,11,2,104,3,0,33
55,2005,12,2,104,3,0,34
60,2005,13,2,104,3,0,29
65,2005,14,2,104,3,0,41
70,2005,15,2,104,3,0,17
75,2005,16,2,104,3,0,20
80,2005,17,2,104,3,0,9
85,2005,18,2,104,3,0,6
0,2006,0,2,104,4,0,4
1,2006,1,2,104,4,0,15
5,2006,2,2,104,4,0,69
10,2006,3,2,104,4,0,41
15,2006,4,2,104,4,0,44
20,2006,5,2,104,4,1,64
25,2006,6,2,104,4,0,65
30,2006,7,2,104,4,0,63
35,2006,8,2,104,4,0,47
40,2006,9,2,104,4,0,83
45,2006,10,2,104,4,0,34
50,2006,11,2,104,4,0,34
55,2006,12,2,104,4,0,34
60,2006,13,2,104,4,0,33
65,2006,14,2,104,4,0,37
70,2006,15,2,104,4,0,24
75,2006,16,2,104,4,0,14
80,2006,17,2,104,4,0,10
85,2006,18,2,104,4,0,8
0,2007,0,2,104,5,0,7
1,2007,1,2,104,5,0,21
5,2007,2,2,104,5,0,66
10,2007,3,2,104,5,0,42
15,2007,4,2,104,5,0,45
20,2007,5,2,104,5,0,69
25,2007,6,2,104,5,0,52
30,2007,7,2,104,5,0,75
35,2007,8,2,104,5,0,41
40,2007,9,2,104,5,0,75
45,2007,10,2,104,5,0,34
50,2007,11,2,104,5,0,43
55,2007,12,2,104,5,0,28
60,2007,13,2,104,5,0,33
65,2007,14,2,104,5,0,33
70,2007,15,2,104,5,0,26
75,2007,16,2,104,5,0,12
80,2007,17,2,104,5,0,11
85,2007,18,2,104,5,0,5
0,2008,0,2,104,6,0,8
1,2008,1,2,104,6,0,16
5,2008,2,2,104,6,0,66
10,2008,3,2,104,6,0,48
15,2008,4,2,104,6,0,38
20,2008,5,2,104,6,0,72
25,2008,6,2,104,6,0,58
30,2008,7,2,104,6,0,78
35,2008,8,2,104,6,0,42
40,2008,9,2,104,6,0,84
45,2008,10,2,104,6,0,38
50,2008,11,2,104,6,0,46
55,2008,12,2,104,6,0,26
60,2008,13,2,104,6,0,31
65,2008,14,2,104,6,0,37
70,2008,15,2,104,6,0,31
75,2008,16,2,104,6,0,8
80,2008,17,2,104,6,0,10
85,2008,18,2,104,6,0,4
0,2009,0,2,104,7,0,6
1,2009,1,2,104,7,0,27
5,2009,2,2,104,7,0,64
10,2009,3,2,104,7,0,53
15,2009,4,2,104,7,0,36
20,2009,5,2,104,7,0,81
25,2009,6,2,104,7,0,69
30,2009,7,2,104,7,0,68
35,2009,8,2,104,7,0,48
40,2009,9,2,104,7,0,66
45,2009,10,2,104,7,0,51
50,2009,11,2,104,7,0,45
55,2009,12,2,104,7,0,28
60,2009,13,2,104,7,0,28
65,2009,14,2,104,7,0,43
70,2009,15,2,104,7,0,30
75,2009,16,2,104,7,0,10
80,2009,17,2,104,7,0,10
85,2009,18,2,104,7,0,4
0,2010,0,2,104,8,0,8
1,2010,1,2,104,8,0,25
5,2010,2,2,104,8,0,50
10,2010,3,2,104,8,0,65
15,2010,4,2,104,8,0,39
20,2010,5,2,104,8,0,78
25,2010,6,2,104,8,0,77
30,2010,7,2,104,8,0,72
35,2010,8,2,104,8,0,45
40,2010,9,2,104,8,0,68
45,2010,10,2,104,8,0,57
50,2010,11,2,104,8,0,39
55,2010,12,2,104,8,0,28
60,2010,13,2,104,8,0,31
65,2010,14,2,104,8,0,38
70,2010,15,2,104,8,0,33
75,2010,16,2,104,8,0,13
80,2010,17,2,104,8,0,11
85,2010,18,2,104,8,0,4
0,2011,0,2,104,9,0,8
1,2011,1,2,104,9,0,36
5,2011,2,2,104,9,0,45
10,2011,3,2,104,9,0,56
15,2011,4,2,104,9,0,41
20,2011,5,2,104,9,0,63
25,2011,6,2,104,9,0,84
30,2011,7,2,104,9,0,64
35,2011,8,2,104,9,0,48
40,2011,9,2,104,9,0,57
45,2011,10,2,104,9,0,61
50,2011,11,2,104,9,0,36
55,2011,12,2,104,9,0,30
60,2011,13,2,104,9,0,32
65,2011,14,2,104,9,0,36
70,2011,15,2,104,9,0,27
75,2011,16,2,104,9,0,21
80,2011,17,2,104,9,0,9
85,2011,18,2,104,9,0,9
0,2012,0,2,104,10,0,12
1,2012,1,2,104,10,0,44
5,2012,2,2,104,10,0,43
10,2012,3,2,104,10,0,52
15,2012,4,2,104,10,0,44
20,2012,5,2,104,10,0,45
25,2012,6,2,104,10,0,85
30,2012,7,2,104,10,0,63
35,2012,8,2,104,10,0,46
40,2012,9,2,104,10,0,63
45,2012,10,2,104,10,0,57
50,2012,11,2,104,10,0,33
55,2012,12,2,104,10,0,35
60,2012,13,2,104,10,0,24
65,2012,14,2,104,10,0,36
70,2012,15,2,104,10,0,26
75,2012,16,2,104,10,0,22
80,2012,17,2,104,10,0,5
85,2012,18,2,104,10,0,14
0,2013,0,2,104,11,0,10
1,2013,1,2,104,11,0,50
5,2013,2,2,104,11,0,51
10,2013,3,2,104,11,0,52
15,2013,4,2,104,11,0,34
20,2013,5,2,104,11,0,41
25,2013,6,2,104,11,0,81
30,2013,7,2,104,11,0,61
35,2013,8,2,104,11,0,46
40,2013,9,2,104,11,0,61
45,2013,10,2,104,11,0,55
50,2013,11,2,104,11,0,38
55,2013,12,2,104,11,0,42
60,2013,13,2,104,11,0,18
65,2013,14,2,104,11,0,32
70,2013,15,2,104,11,0,33
75,2013,16,2,104,11,0,25
80,2013,17,2,104,11,0,5
85,2013,18,2,104,11,0,11
0,2014,0,2,104,12,0,8
1,2014,1,2,104,12,0,54
5,2014,2,2,104,12,0,49
10,2014,3,2,104,12,0,56
15,2014,4,2,104,12,0,40
20,2014,5,2,104,12,0,36
25,2014,6,2,104,12,0,86
30,2014,7,2,104,12,0,57
35,2014,8,2,104,12,0,46
40,2014,9,2,104,12,0,59
45,2014,10,2,104,12,0,50
50,2014,11,2,104,12,0,44
55,2014,12,2,104,12,0,40
60,2014,13,2,104,12,0,24
65,2014,14,2,104,12,0,31
70,2014,15,2,104,12,0,36
75,2014,16,2,104,12,0,25
80,2014,17,2,104,12,0,5
85,2014,18,2,104,12,0,11
0,2015,0,2,104,13,0,8
1,2015,1,2,104,13,0,42
5,2015,2,2,104,13,0,54
10,2015,3,2,104,13,0,53
15,2015,4,2,104,13,0,45
20,2015,5,2,104,13,0,26
25,2015,6,2,104,13,0,89
30,2015,7,2,104,13,0,61
35,2015,8,2,104,13,0,45
40,2015,9,2,104,13,0,46
45,2015,10,2,104,13,0,52
50,2015,11,2,104,13,0,46
55,2015,12,2,104,13,0,38
60,2015,13,2,104,13,0,24
65,2015,14,2,104,13,0,39
70,2015,15,2,104,13,0,26
75,2015,16,2,104,13,0,25
80,2015,17,2,104,13,0,9
85,2015,18,2,104,13,0,10
0,2016,0,2,104,14,0,8
1,2016,1,2,104,14,0,44
5,2016,2,2,104,14,0,53
10,2016,3,2,104,14,0,59
15,2016,4,2,104,14,0,54
20,2016,5,2,104,14,0,32
25,2016,6,2,104,14,0,85
30,2016,7,2,104,14,0,61
35,2016,8,2,104,14,0,46
40,2016,9,2,104,14,0,51
45,2016,10,2,104,14,0,49
50,2016,11,2,104,14,0,47
55,2016,12,2,104,14,0,39
60,2016,13,2,104,14,0,22
65,2016,14,2,104,14,0,43
70,2016,15,2,104,14,0,26
75,2016,16,2,104,14,0,25
80,2016,17,2,104,14,0,12
85,2016,18,2,104,14,0,15
0,2017,0,2,104,15,1,11
1,2017,1,2,104,15,0,35
5,2017,2,2,104,15,1,55
10,2017,3,2,104,15,0,50
15,2017,4,2,104,15,0,60
20,2017,5,2,104,15,0,35
25,2017,6,2,104,15,0,71
30,2017,7,2,104,15,0,65
35,2017,8,2,104,15,0,42
40,2017,9,2,104,15,0,51
45,2017,10,2,104,15,0,53
50,2017,11,2,104,15,0,43
55,2017,12,2,104,15,0,42
60,2017,13,2,104,15,0,32
65,2017,14,2,104,15,0,36
70,2017,15,2,104,15,0,27
75,2017,16,2,104,15,0,23
80,2017,17,2,104,15,0,18
85,2017,18,2,104,15,0,20
0,2018,0,2,104,16,0,12
1,2018,1,2,104,16,0,37
5,2018,2,2,104,16,0,68
10,2018,3,2,104,16,0,55
15,2018,4,2,104,16,0,66
20,2018,5,2,104,16,0,29
25,2018,6,2,104,16,0,71
30,2018,7,2,104,16,0,64
35,2018,8,2,104,16,0,40
40,2018,9,2,104,16,0,60
45,2018,10,2,104,16,0,51
50,2018,11,2,104,16,0,42
55,2018,12,2,104,16,0,48
60,2018,13,2,104,16,0,35
65,2018,14,2,104,16,0,31
70,2018,15,2,104,16,0,24
75,2018,16,2,104,16,0,27
80,2018,17,2,104,16,0,20
85,2018,18,2,104,16,0,16
0,2019,0,2,104,17,0,2
1,2019,1,2,104,17,0,31
5,2019,2,2,104,17,0,64
10,2019,3,2,104,17,0,53
15,2019,4,2,104,17,0,67
20,2019,5,2,104,17,0,32
25,2019,6,2,104,17,0,66
30,2019,7,2,104,17,0,58
35,2019,8,2,104,17,0,37
40,2019,9,2,104,17,0,59
45,2019,10,2,104,17,0,48
50,2019,11,2,104,17,0,41
55,2019,12,2,104,17,0,57
60,2019,13,2,104,17,0,30
65,2019,14,2,104,17,0,30
70,2019,15,2,104,17,0,32
75,2019,16,2,104,17,0,29
80,2019,17,2,104,17,0,17
